"raceId","circuit","circuitId","date","fullname","lap","milliseconds"
158,"albert_park",1,2000-03-12,"Michael Schumacher",1,101838
158,"albert_park",1,2000-03-12,"Michael Schumacher",2,94954
158,"albert_park",1,2000-03-12,"Michael Schumacher",3,94273
158,"albert_park",1,2000-03-12,"Michael Schumacher",4,94343
158,"albert_park",1,2000-03-12,"Michael Schumacher",5,94155
158,"albert_park",1,2000-03-12,"Michael Schumacher",6,93723
158,"albert_park",1,2000-03-12,"Michael Schumacher",7,94096
158,"albert_park",1,2000-03-12,"Michael Schumacher",8,127580
158,"albert_park",1,2000-03-12,"Michael Schumacher",9,148149
158,"albert_park",1,2000-03-12,"Michael Schumacher",10,162050
158,"albert_park",1,2000-03-12,"Michael Schumacher",11,96358
158,"albert_park",1,2000-03-12,"Michael Schumacher",12,92964
158,"albert_park",1,2000-03-12,"Michael Schumacher",13,94066
158,"albert_park",1,2000-03-12,"Michael Schumacher",14,93227
158,"albert_park",1,2000-03-12,"Michael Schumacher",15,92763
158,"albert_park",1,2000-03-12,"Michael Schumacher",16,92471
158,"albert_park",1,2000-03-12,"Michael Schumacher",17,92329
158,"albert_park",1,2000-03-12,"Michael Schumacher",18,92121
158,"albert_park",1,2000-03-12,"Michael Schumacher",19,93202
158,"albert_park",1,2000-03-12,"Michael Schumacher",20,93939
158,"albert_park",1,2000-03-12,"Michael Schumacher",21,93907
158,"albert_park",1,2000-03-12,"Michael Schumacher",22,93599
158,"albert_park",1,2000-03-12,"Michael Schumacher",23,92822
158,"albert_park",1,2000-03-12,"Michael Schumacher",24,92319
158,"albert_park",1,2000-03-12,"Michael Schumacher",25,93224
158,"albert_park",1,2000-03-12,"Michael Schumacher",26,91846
158,"albert_park",1,2000-03-12,"Michael Schumacher",27,92011
158,"albert_park",1,2000-03-12,"Michael Schumacher",28,91752
158,"albert_park",1,2000-03-12,"Michael Schumacher",29,91795
158,"albert_park",1,2000-03-12,"Michael Schumacher",30,120020
158,"albert_park",1,2000-03-12,"Michael Schumacher",31,99493
158,"albert_park",1,2000-03-12,"Michael Schumacher",32,94223
158,"albert_park",1,2000-03-12,"Michael Schumacher",33,93702
158,"albert_park",1,2000-03-12,"Michael Schumacher",34,94038
158,"albert_park",1,2000-03-12,"Michael Schumacher",35,93845
158,"albert_park",1,2000-03-12,"Michael Schumacher",36,93821
158,"albert_park",1,2000-03-12,"Michael Schumacher",37,94141
158,"albert_park",1,2000-03-12,"Michael Schumacher",38,94434
158,"albert_park",1,2000-03-12,"Michael Schumacher",39,94171
158,"albert_park",1,2000-03-12,"Michael Schumacher",40,94306
158,"albert_park",1,2000-03-12,"Michael Schumacher",41,95396
158,"albert_park",1,2000-03-12,"Michael Schumacher",42,94141
158,"albert_park",1,2000-03-12,"Michael Schumacher",43,94552
158,"albert_park",1,2000-03-12,"Michael Schumacher",44,93899
158,"albert_park",1,2000-03-12,"Michael Schumacher",45,94055
158,"albert_park",1,2000-03-12,"Michael Schumacher",46,94231
158,"albert_park",1,2000-03-12,"Michael Schumacher",47,93951
158,"albert_park",1,2000-03-12,"Michael Schumacher",48,94887
158,"albert_park",1,2000-03-12,"Michael Schumacher",49,93455
158,"albert_park",1,2000-03-12,"Michael Schumacher",50,93185
158,"albert_park",1,2000-03-12,"Michael Schumacher",51,92858
158,"albert_park",1,2000-03-12,"Michael Schumacher",52,92638
158,"albert_park",1,2000-03-12,"Michael Schumacher",53,94244
158,"albert_park",1,2000-03-12,"Michael Schumacher",54,93932
158,"albert_park",1,2000-03-12,"Michael Schumacher",55,94243
158,"albert_park",1,2000-03-12,"Michael Schumacher",56,95372
158,"albert_park",1,2000-03-12,"Michael Schumacher",57,96258
158,"albert_park",1,2000-03-12,"Michael Schumacher",58,102620
159,"interlagos",18,2000-03-26,"Michael Schumacher",1,84604
159,"interlagos",18,2000-03-26,"Michael Schumacher",2,77226
159,"interlagos",18,2000-03-26,"Michael Schumacher",3,76611
159,"interlagos",18,2000-03-26,"Michael Schumacher",4,76874
159,"interlagos",18,2000-03-26,"Michael Schumacher",5,76325
159,"interlagos",18,2000-03-26,"Michael Schumacher",6,76454
159,"interlagos",18,2000-03-26,"Michael Schumacher",7,75978
159,"interlagos",18,2000-03-26,"Michael Schumacher",8,76196
159,"interlagos",18,2000-03-26,"Michael Schumacher",9,76685
159,"interlagos",18,2000-03-26,"Michael Schumacher",10,76327
159,"interlagos",18,2000-03-26,"Michael Schumacher",11,76075
159,"interlagos",18,2000-03-26,"Michael Schumacher",12,75763
159,"interlagos",18,2000-03-26,"Michael Schumacher",13,75687
159,"interlagos",18,2000-03-26,"Michael Schumacher",14,75378
159,"interlagos",18,2000-03-26,"Michael Schumacher",15,75337
159,"interlagos",18,2000-03-26,"Michael Schumacher",16,75346
159,"interlagos",18,2000-03-26,"Michael Schumacher",17,75726
159,"interlagos",18,2000-03-26,"Michael Schumacher",18,75441
159,"interlagos",18,2000-03-26,"Michael Schumacher",19,75413
159,"interlagos",18,2000-03-26,"Michael Schumacher",20,79420
159,"interlagos",18,2000-03-26,"Michael Schumacher",21,100535
159,"interlagos",18,2000-03-26,"Michael Schumacher",22,76401
159,"interlagos",18,2000-03-26,"Michael Schumacher",23,76279
159,"interlagos",18,2000-03-26,"Michael Schumacher",24,76164
159,"interlagos",18,2000-03-26,"Michael Schumacher",25,76922
159,"interlagos",18,2000-03-26,"Michael Schumacher",26,76246
159,"interlagos",18,2000-03-26,"Michael Schumacher",27,77390
159,"interlagos",18,2000-03-26,"Michael Schumacher",28,76398
159,"interlagos",18,2000-03-26,"Michael Schumacher",29,76355
159,"interlagos",18,2000-03-26,"Michael Schumacher",30,76500
159,"interlagos",18,2000-03-26,"Michael Schumacher",31,76978
159,"interlagos",18,2000-03-26,"Michael Schumacher",32,76331
159,"interlagos",18,2000-03-26,"Michael Schumacher",33,76898
159,"interlagos",18,2000-03-26,"Michael Schumacher",34,76150
159,"interlagos",18,2000-03-26,"Michael Schumacher",35,76153
159,"interlagos",18,2000-03-26,"Michael Schumacher",36,75961
159,"interlagos",18,2000-03-26,"Michael Schumacher",37,76502
159,"interlagos",18,2000-03-26,"Michael Schumacher",38,76351
159,"interlagos",18,2000-03-26,"Michael Schumacher",39,75641
159,"interlagos",18,2000-03-26,"Michael Schumacher",40,76089
159,"interlagos",18,2000-03-26,"Michael Schumacher",41,75612
159,"interlagos",18,2000-03-26,"Michael Schumacher",42,75399
159,"interlagos",18,2000-03-26,"Michael Schumacher",43,76022
159,"interlagos",18,2000-03-26,"Michael Schumacher",44,75588
159,"interlagos",18,2000-03-26,"Michael Schumacher",45,75868
159,"interlagos",18,2000-03-26,"Michael Schumacher",46,76116
159,"interlagos",18,2000-03-26,"Michael Schumacher",47,76811
159,"interlagos",18,2000-03-26,"Michael Schumacher",48,74755
159,"interlagos",18,2000-03-26,"Michael Schumacher",49,75548
159,"interlagos",18,2000-03-26,"Michael Schumacher",50,75575
159,"interlagos",18,2000-03-26,"Michael Schumacher",51,78908
159,"interlagos",18,2000-03-26,"Michael Schumacher",52,98427
159,"interlagos",18,2000-03-26,"Michael Schumacher",53,76705
159,"interlagos",18,2000-03-26,"Michael Schumacher",54,76668
159,"interlagos",18,2000-03-26,"Michael Schumacher",55,77570
159,"interlagos",18,2000-03-26,"Michael Schumacher",56,78241
159,"interlagos",18,2000-03-26,"Michael Schumacher",57,78550
159,"interlagos",18,2000-03-26,"Michael Schumacher",58,78719
159,"interlagos",18,2000-03-26,"Michael Schumacher",59,78310
159,"interlagos",18,2000-03-26,"Michael Schumacher",60,78743
159,"interlagos",18,2000-03-26,"Michael Schumacher",61,80472
159,"interlagos",18,2000-03-26,"Michael Schumacher",62,77537
159,"interlagos",18,2000-03-26,"Michael Schumacher",63,77438
159,"interlagos",18,2000-03-26,"Michael Schumacher",64,77169
159,"interlagos",18,2000-03-26,"Michael Schumacher",65,76456
159,"interlagos",18,2000-03-26,"Michael Schumacher",66,77711
159,"interlagos",18,2000-03-26,"Michael Schumacher",67,76867
159,"interlagos",18,2000-03-26,"Michael Schumacher",68,77238
159,"interlagos",18,2000-03-26,"Michael Schumacher",69,76794
159,"interlagos",18,2000-03-26,"Michael Schumacher",70,76767
159,"interlagos",18,2000-03-26,"Michael Schumacher",71,77577
160,"imola",21,2000-04-09,"Michael Schumacher",1,91492
160,"imola",21,2000-04-09,"Michael Schumacher",2,88962
160,"imola",21,2000-04-09,"Michael Schumacher",3,89181
160,"imola",21,2000-04-09,"Michael Schumacher",4,89077
160,"imola",21,2000-04-09,"Michael Schumacher",5,88906
160,"imola",21,2000-04-09,"Michael Schumacher",6,88700
160,"imola",21,2000-04-09,"Michael Schumacher",7,89255
160,"imola",21,2000-04-09,"Michael Schumacher",8,88716
160,"imola",21,2000-04-09,"Michael Schumacher",9,88553
160,"imola",21,2000-04-09,"Michael Schumacher",10,88430
160,"imola",21,2000-04-09,"Michael Schumacher",11,88487
160,"imola",21,2000-04-09,"Michael Schumacher",12,88505
160,"imola",21,2000-04-09,"Michael Schumacher",13,88325
160,"imola",21,2000-04-09,"Michael Schumacher",14,88150
160,"imola",21,2000-04-09,"Michael Schumacher",15,88375
160,"imola",21,2000-04-09,"Michael Schumacher",16,87969
160,"imola",21,2000-04-09,"Michael Schumacher",17,88014
160,"imola",21,2000-04-09,"Michael Schumacher",18,87982
160,"imola",21,2000-04-09,"Michael Schumacher",19,87798
160,"imola",21,2000-04-09,"Michael Schumacher",20,87782
160,"imola",21,2000-04-09,"Michael Schumacher",21,87783
160,"imola",21,2000-04-09,"Michael Schumacher",22,87571
160,"imola",21,2000-04-09,"Michael Schumacher",23,87706
160,"imola",21,2000-04-09,"Michael Schumacher",24,87507
160,"imola",21,2000-04-09,"Michael Schumacher",25,88131
160,"imola",21,2000-04-09,"Michael Schumacher",26,87646
160,"imola",21,2000-04-09,"Michael Schumacher",27,87827
160,"imola",21,2000-04-09,"Michael Schumacher",28,110323
160,"imola",21,2000-04-09,"Michael Schumacher",29,88078
160,"imola",21,2000-04-09,"Michael Schumacher",30,87971
160,"imola",21,2000-04-09,"Michael Schumacher",31,87742
160,"imola",21,2000-04-09,"Michael Schumacher",32,88042
160,"imola",21,2000-04-09,"Michael Schumacher",33,87725
160,"imola",21,2000-04-09,"Michael Schumacher",34,88407
160,"imola",21,2000-04-09,"Michael Schumacher",35,88644
160,"imola",21,2000-04-09,"Michael Schumacher",36,88101
160,"imola",21,2000-04-09,"Michael Schumacher",37,87654
160,"imola",21,2000-04-09,"Michael Schumacher",38,87446
160,"imola",21,2000-04-09,"Michael Schumacher",39,89309
160,"imola",21,2000-04-09,"Michael Schumacher",40,87529
160,"imola",21,2000-04-09,"Michael Schumacher",41,87143
160,"imola",21,2000-04-09,"Michael Schumacher",42,87427
160,"imola",21,2000-04-09,"Michael Schumacher",43,89011
160,"imola",21,2000-04-09,"Michael Schumacher",44,87273
160,"imola",21,2000-04-09,"Michael Schumacher",45,87649
160,"imola",21,2000-04-09,"Michael Schumacher",46,87410
160,"imola",21,2000-04-09,"Michael Schumacher",47,87521
160,"imola",21,2000-04-09,"Michael Schumacher",48,86887
160,"imola",21,2000-04-09,"Michael Schumacher",49,106883
160,"imola",21,2000-04-09,"Michael Schumacher",50,88748
160,"imola",21,2000-04-09,"Michael Schumacher",51,88035
160,"imola",21,2000-04-09,"Michael Schumacher",52,88687
160,"imola",21,2000-04-09,"Michael Schumacher",53,87531
160,"imola",21,2000-04-09,"Michael Schumacher",54,87357
160,"imola",21,2000-04-09,"Michael Schumacher",55,88026
160,"imola",21,2000-04-09,"Michael Schumacher",56,86987
160,"imola",21,2000-04-09,"Michael Schumacher",57,87233
160,"imola",21,2000-04-09,"Michael Schumacher",58,86774
160,"imola",21,2000-04-09,"Michael Schumacher",59,86934
160,"imola",21,2000-04-09,"Michael Schumacher",60,86966
160,"imola",21,2000-04-09,"Michael Schumacher",61,87439
160,"imola",21,2000-04-09,"Michael Schumacher",62,88054
161,"silverstone",9,2000-04-23,"David Coulthard",1,94818
161,"silverstone",9,2000-04-23,"David Coulthard",2,90089
161,"silverstone",9,2000-04-23,"David Coulthard",3,89667
161,"silverstone",9,2000-04-23,"David Coulthard",4,89424
161,"silverstone",9,2000-04-23,"David Coulthard",5,89578
161,"silverstone",9,2000-04-23,"David Coulthard",6,89314
161,"silverstone",9,2000-04-23,"David Coulthard",7,89081
161,"silverstone",9,2000-04-23,"David Coulthard",8,89060
161,"silverstone",9,2000-04-23,"David Coulthard",9,89275
161,"silverstone",9,2000-04-23,"David Coulthard",10,89120
161,"silverstone",9,2000-04-23,"David Coulthard",11,89206
161,"silverstone",9,2000-04-23,"David Coulthard",12,88489
161,"silverstone",9,2000-04-23,"David Coulthard",13,88524
161,"silverstone",9,2000-04-23,"David Coulthard",14,88644
161,"silverstone",9,2000-04-23,"David Coulthard",15,88869
161,"silverstone",9,2000-04-23,"David Coulthard",16,88919
161,"silverstone",9,2000-04-23,"David Coulthard",17,88770
161,"silverstone",9,2000-04-23,"David Coulthard",18,88928
161,"silverstone",9,2000-04-23,"David Coulthard",19,88819
161,"silverstone",9,2000-04-23,"David Coulthard",20,88446
161,"silverstone",9,2000-04-23,"David Coulthard",21,88552
161,"silverstone",9,2000-04-23,"David Coulthard",22,88212
161,"silverstone",9,2000-04-23,"David Coulthard",23,88155
161,"silverstone",9,2000-04-23,"David Coulthard",24,88497
161,"silverstone",9,2000-04-23,"David Coulthard",25,87781
161,"silverstone",9,2000-04-23,"David Coulthard",26,88248
161,"silverstone",9,2000-04-23,"David Coulthard",27,88663
161,"silverstone",9,2000-04-23,"David Coulthard",28,88262
161,"silverstone",9,2000-04-23,"David Coulthard",29,87902
161,"silverstone",9,2000-04-23,"David Coulthard",30,88130
161,"silverstone",9,2000-04-23,"David Coulthard",31,87093
161,"silverstone",9,2000-04-23,"David Coulthard",32,87755
161,"silverstone",9,2000-04-23,"David Coulthard",33,93349
161,"silverstone",9,2000-04-23,"David Coulthard",34,112357
161,"silverstone",9,2000-04-23,"David Coulthard",35,88053
161,"silverstone",9,2000-04-23,"David Coulthard",36,87841
161,"silverstone",9,2000-04-23,"David Coulthard",37,87877
161,"silverstone",9,2000-04-23,"David Coulthard",38,87681
161,"silverstone",9,2000-04-23,"David Coulthard",39,87794
161,"silverstone",9,2000-04-23,"David Coulthard",40,87927
161,"silverstone",9,2000-04-23,"David Coulthard",41,88012
161,"silverstone",9,2000-04-23,"David Coulthard",42,87551
161,"silverstone",9,2000-04-23,"David Coulthard",43,87517
161,"silverstone",9,2000-04-23,"David Coulthard",44,87785
161,"silverstone",9,2000-04-23,"David Coulthard",45,88046
161,"silverstone",9,2000-04-23,"David Coulthard",46,88143
161,"silverstone",9,2000-04-23,"David Coulthard",47,87665
161,"silverstone",9,2000-04-23,"David Coulthard",48,87362
161,"silverstone",9,2000-04-23,"David Coulthard",49,87307
161,"silverstone",9,2000-04-23,"David Coulthard",50,87523
161,"silverstone",9,2000-04-23,"David Coulthard",51,87797
161,"silverstone",9,2000-04-23,"David Coulthard",52,87570
161,"silverstone",9,2000-04-23,"David Coulthard",53,87588
161,"silverstone",9,2000-04-23,"David Coulthard",54,88438
161,"silverstone",9,2000-04-23,"David Coulthard",55,87758
161,"silverstone",9,2000-04-23,"David Coulthard",56,87336
161,"silverstone",9,2000-04-23,"David Coulthard",57,87520
161,"silverstone",9,2000-04-23,"David Coulthard",58,87240
161,"silverstone",9,2000-04-23,"David Coulthard",59,87389
161,"silverstone",9,2000-04-23,"David Coulthard",60,87392
162,"catalunya",4,2000-05-07,"Mika Häkkinen",1,89914
162,"catalunya",4,2000-05-07,"Mika Häkkinen",2,85073
162,"catalunya",4,2000-05-07,"Mika Häkkinen",3,85431
162,"catalunya",4,2000-05-07,"Mika Häkkinen",4,84828
162,"catalunya",4,2000-05-07,"Mika Häkkinen",5,84955
162,"catalunya",4,2000-05-07,"Mika Häkkinen",6,84936
162,"catalunya",4,2000-05-07,"Mika Häkkinen",7,84976
162,"catalunya",4,2000-05-07,"Mika Häkkinen",8,84886
162,"catalunya",4,2000-05-07,"Mika Häkkinen",9,85147
162,"catalunya",4,2000-05-07,"Mika Häkkinen",10,85310
162,"catalunya",4,2000-05-07,"Mika Häkkinen",11,84926
162,"catalunya",4,2000-05-07,"Mika Häkkinen",12,85044
162,"catalunya",4,2000-05-07,"Mika Häkkinen",13,85143
162,"catalunya",4,2000-05-07,"Mika Häkkinen",14,85155
162,"catalunya",4,2000-05-07,"Mika Häkkinen",15,85186
162,"catalunya",4,2000-05-07,"Mika Häkkinen",16,85257
162,"catalunya",4,2000-05-07,"Mika Häkkinen",17,85107
162,"catalunya",4,2000-05-07,"Mika Häkkinen",18,85216
162,"catalunya",4,2000-05-07,"Mika Häkkinen",19,85463
162,"catalunya",4,2000-05-07,"Mika Häkkinen",20,85913
162,"catalunya",4,2000-05-07,"Mika Häkkinen",21,86330
162,"catalunya",4,2000-05-07,"Mika Häkkinen",22,85723
162,"catalunya",4,2000-05-07,"Mika Häkkinen",23,86973
162,"catalunya",4,2000-05-07,"Mika Häkkinen",24,86505
162,"catalunya",4,2000-05-07,"Mika Häkkinen",25,84893
162,"catalunya",4,2000-05-07,"Mika Häkkinen",26,88428
162,"catalunya",4,2000-05-07,"Mika Häkkinen",27,108004
162,"catalunya",4,2000-05-07,"Mika Häkkinen",28,84470
162,"catalunya",4,2000-05-07,"Mika Häkkinen",29,85308
162,"catalunya",4,2000-05-07,"Mika Häkkinen",30,85872
162,"catalunya",4,2000-05-07,"Mika Häkkinen",31,85717
162,"catalunya",4,2000-05-07,"Mika Häkkinen",32,85995
162,"catalunya",4,2000-05-07,"Mika Häkkinen",33,85900
162,"catalunya",4,2000-05-07,"Mika Häkkinen",34,85863
162,"catalunya",4,2000-05-07,"Mika Häkkinen",35,86001
162,"catalunya",4,2000-05-07,"Mika Häkkinen",36,86109
162,"catalunya",4,2000-05-07,"Mika Häkkinen",37,86115
162,"catalunya",4,2000-05-07,"Mika Häkkinen",38,86618
162,"catalunya",4,2000-05-07,"Mika Häkkinen",39,86259
162,"catalunya",4,2000-05-07,"Mika Häkkinen",40,86490
162,"catalunya",4,2000-05-07,"Mika Häkkinen",41,88739
162,"catalunya",4,2000-05-07,"Mika Häkkinen",42,107549
162,"catalunya",4,2000-05-07,"Mika Häkkinen",43,84897
162,"catalunya",4,2000-05-07,"Mika Häkkinen",44,85186
162,"catalunya",4,2000-05-07,"Mika Häkkinen",45,85459
162,"catalunya",4,2000-05-07,"Mika Häkkinen",46,85181
162,"catalunya",4,2000-05-07,"Mika Häkkinen",47,85591
162,"catalunya",4,2000-05-07,"Mika Häkkinen",48,85720
162,"catalunya",4,2000-05-07,"Mika Häkkinen",49,85855
162,"catalunya",4,2000-05-07,"Mika Häkkinen",50,86180
162,"catalunya",4,2000-05-07,"Mika Häkkinen",51,86007
162,"catalunya",4,2000-05-07,"Mika Häkkinen",52,85828
162,"catalunya",4,2000-05-07,"Mika Häkkinen",53,85858
162,"catalunya",4,2000-05-07,"Mika Häkkinen",54,85744
162,"catalunya",4,2000-05-07,"Mika Häkkinen",55,86397
162,"catalunya",4,2000-05-07,"Mika Häkkinen",56,86229
162,"catalunya",4,2000-05-07,"Mika Häkkinen",57,86873
162,"catalunya",4,2000-05-07,"Mika Häkkinen",58,87021
162,"catalunya",4,2000-05-07,"Mika Häkkinen",59,87210
162,"catalunya",4,2000-05-07,"Mika Häkkinen",60,86902
162,"catalunya",4,2000-05-07,"Mika Häkkinen",61,87244
162,"catalunya",4,2000-05-07,"Mika Häkkinen",62,87216
162,"catalunya",4,2000-05-07,"Mika Häkkinen",63,87282
162,"catalunya",4,2000-05-07,"Mika Häkkinen",64,87800
162,"catalunya",4,2000-05-07,"Mika Häkkinen",65,89983
163,"nurburgring",20,2000-05-21,"Michael Schumacher",1,88141
163,"nurburgring",20,2000-05-21,"Michael Schumacher",2,82616
163,"nurburgring",20,2000-05-21,"Michael Schumacher",3,82438
163,"nurburgring",20,2000-05-21,"Michael Schumacher",4,83168
163,"nurburgring",20,2000-05-21,"Michael Schumacher",5,82720
163,"nurburgring",20,2000-05-21,"Michael Schumacher",6,82494
163,"nurburgring",20,2000-05-21,"Michael Schumacher",7,82397
163,"nurburgring",20,2000-05-21,"Michael Schumacher",8,82269
163,"nurburgring",20,2000-05-21,"Michael Schumacher",9,83018
163,"nurburgring",20,2000-05-21,"Michael Schumacher",10,85172
163,"nurburgring",20,2000-05-21,"Michael Schumacher",11,87831
163,"nurburgring",20,2000-05-21,"Michael Schumacher",12,91739
163,"nurburgring",20,2000-05-21,"Michael Schumacher",13,96797
163,"nurburgring",20,2000-05-21,"Michael Schumacher",14,101467
163,"nurburgring",20,2000-05-21,"Michael Schumacher",15,107032
163,"nurburgring",20,2000-05-21,"Michael Schumacher",16,125722
163,"nurburgring",20,2000-05-21,"Michael Schumacher",17,92980
163,"nurburgring",20,2000-05-21,"Michael Schumacher",18,92137
163,"nurburgring",20,2000-05-21,"Michael Schumacher",19,91779
163,"nurburgring",20,2000-05-21,"Michael Schumacher",20,91111
163,"nurburgring",20,2000-05-21,"Michael Schumacher",21,91665
163,"nurburgring",20,2000-05-21,"Michael Schumacher",22,92554
163,"nurburgring",20,2000-05-21,"Michael Schumacher",23,90435
163,"nurburgring",20,2000-05-21,"Michael Schumacher",24,89817
163,"nurburgring",20,2000-05-21,"Michael Schumacher",25,89962
163,"nurburgring",20,2000-05-21,"Michael Schumacher",26,89165
163,"nurburgring",20,2000-05-21,"Michael Schumacher",27,90648
163,"nurburgring",20,2000-05-21,"Michael Schumacher",28,91450
163,"nurburgring",20,2000-05-21,"Michael Schumacher",29,89986
163,"nurburgring",20,2000-05-21,"Michael Schumacher",30,90087
163,"nurburgring",20,2000-05-21,"Michael Schumacher",31,90295
163,"nurburgring",20,2000-05-21,"Michael Schumacher",32,89950
163,"nurburgring",20,2000-05-21,"Michael Schumacher",33,89801
163,"nurburgring",20,2000-05-21,"Michael Schumacher",34,90270
163,"nurburgring",20,2000-05-21,"Michael Schumacher",35,93763
163,"nurburgring",20,2000-05-21,"Michael Schumacher",36,124195
163,"nurburgring",20,2000-05-21,"Michael Schumacher",37,92772
163,"nurburgring",20,2000-05-21,"Michael Schumacher",38,92123
163,"nurburgring",20,2000-05-21,"Michael Schumacher",39,91831
163,"nurburgring",20,2000-05-21,"Michael Schumacher",40,90620
163,"nurburgring",20,2000-05-21,"Michael Schumacher",41,91452
163,"nurburgring",20,2000-05-21,"Michael Schumacher",42,90611
163,"nurburgring",20,2000-05-21,"Michael Schumacher",43,90913
163,"nurburgring",20,2000-05-21,"Michael Schumacher",44,91088
163,"nurburgring",20,2000-05-21,"Michael Schumacher",45,90791
163,"nurburgring",20,2000-05-21,"Michael Schumacher",46,91270
163,"nurburgring",20,2000-05-21,"Michael Schumacher",47,90785
163,"nurburgring",20,2000-05-21,"Michael Schumacher",48,91326
163,"nurburgring",20,2000-05-21,"Michael Schumacher",49,92866
163,"nurburgring",20,2000-05-21,"Michael Schumacher",50,91401
163,"nurburgring",20,2000-05-21,"Michael Schumacher",51,92044
163,"nurburgring",20,2000-05-21,"Michael Schumacher",52,89748
163,"nurburgring",20,2000-05-21,"Michael Schumacher",53,90669
163,"nurburgring",20,2000-05-21,"Michael Schumacher",54,91692
163,"nurburgring",20,2000-05-21,"Michael Schumacher",55,90008
163,"nurburgring",20,2000-05-21,"Michael Schumacher",56,89563
163,"nurburgring",20,2000-05-21,"Michael Schumacher",57,89966
163,"nurburgring",20,2000-05-21,"Michael Schumacher",58,89853
163,"nurburgring",20,2000-05-21,"Michael Schumacher",59,89579
163,"nurburgring",20,2000-05-21,"Michael Schumacher",60,90137
163,"nurburgring",20,2000-05-21,"Michael Schumacher",61,89805
163,"nurburgring",20,2000-05-21,"Michael Schumacher",62,90500
163,"nurburgring",20,2000-05-21,"Michael Schumacher",63,92447
163,"nurburgring",20,2000-05-21,"Michael Schumacher",64,91148
163,"nurburgring",20,2000-05-21,"Michael Schumacher",65,90068
163,"nurburgring",20,2000-05-21,"Michael Schumacher",66,90526
163,"nurburgring",20,2000-05-21,"Michael Schumacher",67,95634
164,"monaco",6,2000-06-04,"David Coulthard",1,92165
164,"monaco",6,2000-06-04,"David Coulthard",2,86572
164,"monaco",6,2000-06-04,"David Coulthard",3,85854
164,"monaco",6,2000-06-04,"David Coulthard",4,85597
164,"monaco",6,2000-06-04,"David Coulthard",5,85706
164,"monaco",6,2000-06-04,"David Coulthard",6,85373
164,"monaco",6,2000-06-04,"David Coulthard",7,85432
164,"monaco",6,2000-06-04,"David Coulthard",8,85180
164,"monaco",6,2000-06-04,"David Coulthard",9,85331
164,"monaco",6,2000-06-04,"David Coulthard",10,85124
164,"monaco",6,2000-06-04,"David Coulthard",11,84432
164,"monaco",6,2000-06-04,"David Coulthard",12,84340
164,"monaco",6,2000-06-04,"David Coulthard",13,84169
164,"monaco",6,2000-06-04,"David Coulthard",14,84685
164,"monaco",6,2000-06-04,"David Coulthard",15,84749
164,"monaco",6,2000-06-04,"David Coulthard",16,85073
164,"monaco",6,2000-06-04,"David Coulthard",17,84958
164,"monaco",6,2000-06-04,"David Coulthard",18,84934
164,"monaco",6,2000-06-04,"David Coulthard",19,84310
164,"monaco",6,2000-06-04,"David Coulthard",20,84611
164,"monaco",6,2000-06-04,"David Coulthard",21,83914
164,"monaco",6,2000-06-04,"David Coulthard",22,84026
164,"monaco",6,2000-06-04,"David Coulthard",23,84774
164,"monaco",6,2000-06-04,"David Coulthard",24,85574
164,"monaco",6,2000-06-04,"David Coulthard",25,84501
164,"monaco",6,2000-06-04,"David Coulthard",26,83876
164,"monaco",6,2000-06-04,"David Coulthard",27,83590
164,"monaco",6,2000-06-04,"David Coulthard",28,83791
164,"monaco",6,2000-06-04,"David Coulthard",29,83830
164,"monaco",6,2000-06-04,"David Coulthard",30,83899
164,"monaco",6,2000-06-04,"David Coulthard",31,84378
164,"monaco",6,2000-06-04,"David Coulthard",32,85492
164,"monaco",6,2000-06-04,"David Coulthard",33,84939
164,"monaco",6,2000-06-04,"David Coulthard",34,83670
164,"monaco",6,2000-06-04,"David Coulthard",35,83761
164,"monaco",6,2000-06-04,"David Coulthard",36,83281
164,"monaco",6,2000-06-04,"David Coulthard",37,86301
164,"monaco",6,2000-06-04,"David Coulthard",38,82361
164,"monaco",6,2000-06-04,"David Coulthard",39,82303
164,"monaco",6,2000-06-04,"David Coulthard",40,82869
164,"monaco",6,2000-06-04,"David Coulthard",41,82271
164,"monaco",6,2000-06-04,"David Coulthard",42,82104
164,"monaco",6,2000-06-04,"David Coulthard",43,82309
164,"monaco",6,2000-06-04,"David Coulthard",44,81977
164,"monaco",6,2000-06-04,"David Coulthard",45,81799
164,"monaco",6,2000-06-04,"David Coulthard",46,84670
164,"monaco",6,2000-06-04,"David Coulthard",47,82165
164,"monaco",6,2000-06-04,"David Coulthard",48,82259
164,"monaco",6,2000-06-04,"David Coulthard",49,81978
164,"monaco",6,2000-06-04,"David Coulthard",50,82713
164,"monaco",6,2000-06-04,"David Coulthard",51,83073
164,"monaco",6,2000-06-04,"David Coulthard",52,82830
164,"monaco",6,2000-06-04,"David Coulthard",53,81966
164,"monaco",6,2000-06-04,"David Coulthard",54,81787
164,"monaco",6,2000-06-04,"David Coulthard",55,82126
164,"monaco",6,2000-06-04,"David Coulthard",56,103947
164,"monaco",6,2000-06-04,"David Coulthard",57,88252
164,"monaco",6,2000-06-04,"David Coulthard",58,83675
164,"monaco",6,2000-06-04,"David Coulthard",59,82941
164,"monaco",6,2000-06-04,"David Coulthard",60,82226
164,"monaco",6,2000-06-04,"David Coulthard",61,83135
164,"monaco",6,2000-06-04,"David Coulthard",62,82582
